IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.5625315451599
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.8469315205655
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.165084190789
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.4943801545355
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.8333844466485
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.173968913299
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.5110783284968
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.8544614394635
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.2103217379291
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.5570849668061
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.8948135057374
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",33.2382540303721
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",33.5838130011483
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",33.9224857652837
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",34.2611797030389
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",44.2372911287562
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",44.6596919550471
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",45.133509861238
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",45.6107603634124
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",46.0767002634822
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",46.5483391821362
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",47.0255592913974
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",47.4843980177284
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",47.9268483846817
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",48.3519962003633
